customer_id,age_band,residency,segment,created_date
CUST15881,26-35,AD,mass,2025-12-11
CUST02067,26-35,AD,mass,2025-12-15
CUST12316,26-35,AD,mass,2025-12-15
CUST08862,26-35,AD,mass,2025-12-30
CUST08415,26-35,AD,mass,2025-12-31
CUST02930,26-35,AD,mass,2026-01-01
CUST08300,26-35,AD,mass,2026-01-01
CUST10253,26-35,AD,mass,2026-01-05
CUST13921,26-35,AD,mass,2026-01-05
CUST17275,26-35,AD,mass,2026-01-05
CUST09129,26-35,AD,mass,2026-01-07
CUST19794,26-35,AD,mass,2026-01-07
CUST04776,26-35,AD,mass,2026-01-16
CUST15746,26-35,AD,mass,2026-01-19
CUST07060,26-35,AD,mass,2026-01-23
CUST11280,26-35,AD,mass,2026-01-23
CUST12409,26-35,AD,mass,2026-01-28
CUST03289,26-35,AD,mass,2026-01-29
CUST12059,26-35,AD,mass,2026-01-30
CUST19798,26-35,AD,mass,2026-02-08
CUST11950,26-35,AD,mass,2026-02-09
CUST15456,26-35,AD,mass,2026-02-11
CUST05867,36-45,AD,mass,2025-10-18
CUST17687,36-45,AD,mass,2025-10-19
CUST06624,36-45,AD,mass,2025-10-23
CUST15132,36-45,AD,mass,2025-10-25
CUST04857,36-45,AD,mass,2025-10-29
CUST08880,36-45,AD,mass,2025-11-13
CUST02616,36-45,AD,mass,2025-11-14
CUST15719,36-45,AD,mass,2025-11-16
CUST00166,36-45,AD,mass,2025-11-19
CUST17470,36-45,AD,mass,2025-11-21
CUST01882,36-45,AD,mass,2025-11-22
CUST09425,36-45,AD,mass,2025-11-23
CUST19549,36-45,AD,mass,2025-11-23
CUST08472,36-45,AD,mass,2025-11-28
CUST17237,36-45,AD,mass,2025-11-30
CUST08337,36-45,AD,mass,2025-12-07
CUST14543,36-45,AD,mass,2025-12-08
CUST08817,36-45,AD,mass,2025-12-15
CUST08945,36-45,AD,mass,2025-12-15
CUST10042,36-45,AD,mass,2025-12-15
CUST00355,36-45,AD,mass,2025-12-18
CUST04884,36-45,AD,mass,2026-01-01
CUST13778,36-45,AD,mass,2026-01-01
CUST14754,36-45,AD,mass,2026-01-07
CUST06262,36-45,AD,mass,2026-01-08
CUST16838,36-45,AD,mass,2026-01-10
CUST17154,36-45,AD,mass,2026-01-11
CUST00998,36-45,AD,mass,2026-01-14
CUST05483,36-45,AD,mass,2026-01-14
CUST14645,36-45,AD,mass,2026-01-22
CUST03199,36-45,AD,mass,2026-01-24
CUST18123,36-45,AD,mass,2026-01-24
CUST16818,36-45,AD,mass,2026-01-30
CUST11916,36-45,AD,mass,2026-01-31
CUST16446,36-45,AD,mass,2026-02-03
CUST18735,36-45,AD,mass,2026-02-06
CUST12611,46-60,AD,mass,2025-10-21
CUST19526,46-60,AD,mass,2025-10-22
CUST11141,46-60,AD,mass,2025-10-23
CUST14915,46-60,AD,mass,2025-10-28
CUST17075,46-60,AD,mass,2025-10-30
CUST10173,46-60,AD,mass,2025-10-31
CUST04305,46-60,AD,mass,2025-11-02
CUST13890,46-60,AD,mass,2025-11-04
CUST00436,46-60,AD,mass,2025-11-09
CUST16406,46-60,AD,mass,2025-11-11
CUST16504,46-60,AD,mass,2025-11-11
CUST05166,46-60,AD,mass,2025-11-12
CUST11351,46-60,AD,mass,2025-11-19
CUST01652,46-60,AD,mass,2025-11-20
CUST17847,46-60,AD,mass,2025-12-01
CUST06765,46-60,AD,mass,2025-12-04
CUST10273,46-60,AD,mass,2025-12-04
CUST09515,46-60,AD,mass,2025-12-07
CUST01519,46-60,AD,mass,2025-12-10
CUST05329,46-60,AD,mass,2025-12-10
CUST15044,46-60,AD,mass,2025-12-19
CUST18288,46-60,AD,mass,2025-12-23
CUST05705,46-60,AD,mass,2025-12-24
CUST08462,46-60,AD,mass,2025-12-25
CUST14908,46-60,AD,mass,2025-12-27
CUST02082,46-60,AD,mass,2025-12-29
CUST07865,46-60,AD,mass,2026-01-04
CUST00702,46-60,AD,mass,2026-01-09
CUST11913,46-60,AD,mass,2026-01-10
CUST05191,46-60,AD,mass,2026-01-17
CUST18913,46-60,AD,mass,2026-01-17
CUST03984,46-60,AD,mass,2026-01-18
CUST01771,46-60,AD,mass,2026-01-20
CUST15464,46-60,AD,mass,2026-01-22
CUST08925,46-60,AD,mass,2026-01-23
CUST15580,46-60,AD,mass,2026-01-24
CUST18576,46-60,AD,mass,2026-01-26
CUST16313,46-60,AD,mass,2026-01-28
CUST10747,46-60,AD,mass,2026-01-31
CUST02811,46-60,AD,mass,2026-02-08
CUST04459,60+,AD,mass,2025-10-31
CUST04348,60+,AD,mass,2025-11-06
CUST07873,60+,AD,mass,2025-11-12
CUST02400,60+,AD,mass,2025-11-28
CUST09800,60+,AD,mass,2025-12-08
CUST16410,60+,AD,mass,2025-12-09
CUST05884,60+,AD,mass,2025-12-16
CUST12719,60+,AD,mass,2025-12-16
CUST06476,60+,AD,mass,2025-12-27
CUST06780,60+,AD,mass,2026-01-03
CUST02410,60+,AD,mass,2026-01-08
CUST04013,60+,AD,mass,2026-01-08
CUST13536,60+,AD,mass,2026-01-09
CUST18718,60+,AD,mass,2026-01-10
CUST18904,60+,AD,mass,2026-01-15
CUST03591,60+,AD,mass,2026-01-18
CUST13954,60+,AD,mass,2026-01-24
CUST11870,18-25,AD,mass,2025-10-15
CUST05044,18-25,AD,mass,2025-10-16
CUST09315,18-25,AD,mass,2025-10-24
CUST02922,18-25,AD,mass,2025-10-25
CUST04469,18-25,AD,mass,2025-11-01
CUST06022,18-25,AD,mass,2025-11-01
CUST01118,18-25,AD,mass,2025-11-02
CUST03324,18-25,AD,mass,2025-11-04
CUST03702,18-25,AD,mass,2025-11-06
CUST04902,18-25,AD,mass,2025-11-08
CUST18078,18-25,AD,mass,2025-11-09
CUST07729,18-25,AD,mass,2025-11-11
CUST17604,18-25,AD,mass,2025-11-14
CUST05236,18-25,AD,mass,2025-11-19
CUST15523,18-25,AD,mass,2025-11-21
CUST02214,18-25,AD,mass,2025-11-26
CUST11918,18-25,AD,mass,2025-11-26
CUST15058,18-25,AD,mass,2025-12-03
CUST14945,18-25,AD,mass,2025-12-10
CUST11454,18-25,AD,mass,2025-12-16
CUST01406,18-25,AD,mass,2025-12-24
CUST14632,18-25,AD,mass,2025-12-26
CUST15245,18-25,AD,mass,2025-12-28
CUST04130,18-25,AD,mass,2025-12-31
CUST17701,18-25,AD,mass,2026-01-01
CUST00482,18-25,AD,mass,2026-01-09
CUST04458,18-25,AD,mass,2026-01-09
CUST04837,18-25,AD,mass,2026-01-09
CUST07963,18-25,AD,mass,2026-01-12
CUST16920,18-25,AD,mass,2026-01-13
CUST07918,18-25,AD,mass,2026-01-15
CUST09561,18-25,AD,mass,2026-01-19
CUST02185,18-25,AD,mass,2026-01-20
CUST06161,18-25,AD,mass,2026-01-20
CUST14274,18-25,AD,mass,2026-02-02
CUST19160,18-25,AD,mass,2026-02-08
CUST18671,18-25,AD,mass,2026-02-09
CUST15435,18-25,AD,mass,2026-02-10
CUST18676,18-25,AD,mass,2026-02-10
CUST05194,26-35,AD,mass,2025-10-15
CUST00367,26-35,AD,mass,2025-10-17
CUST15438,26-35,AD,mass,2025-10-18
CUST12867,26-35,AD,mass,2025-10-26
CUST05661,26-35,AD,mass,2025-10-28
CUST05478,26-35,AD,mass,2025-10-30
CUST16641,26-35,AD,mass,2025-10-31
CUST05603,26-35,AD,mass,2025-11-04
CUST08627,26-35,AD,mass,2025-11-05
CUST02186,26-35,AD,mass,2025-11-06
CUST12225,26-35,AD,mass,2025-11-06
CUST17088,26-35,AD,mass,2025-11-09
CUST00338,26-35,AD,mass,2025-11-12
CUST10532,26-35,AD,mass,2025-11-17
CUST11773,26-35,AD,mass,2025-11-27
CUST03309,26-35,AD,mass,2025-11-29
CUST02696,26-35,AD,mass,2025-11-30
CUST19874,26-35,AD,mass,2025-11-30
CUST06758,26-35,AD,mass,2025-12-01
CUST09652,26-35,AD,mass,2025-12-06
CUST13668,26-35,AD,mass,2025-12-07
CUST10956,26-35,AD,mass,2025-12-08
CUST09338,26-35,AD,mass,2025-12-09
CUST18090,26-35,AD,mass,2025-12-09
CUST14969,26-35,AD,mass,2025-12-12
CUST03578,26-35,AD,mass,2025-12-14
CUST19801,26-35,AD,mass,2025-12-17
CUST06904,26-35,AD,mass,2025-12-20
CUST02011,26-35,AD,mass,2025-12-21
CUST02493,26-35,AD,mass,2025-12-21
CUST04932,26-35,AD,mass,2025-12-27
CUST03937,26-35,AD,mass,2026-01-01
CUST12097,26-35,AD,mass,2026-01-04
CUST00830,26-35,AD,mass,2026-01-07
CUST08549,26-35,AD,mass,2026-01-14
CUST17710,26-35,AD,mass,2026-01-24
CUST08711,26-35,AD,mass,2026-02-01
CUST09106,36-45,AD,mass,2025-10-16
CUST05393,36-45,AD,mass,2025-10-17
CUST16953,36-45,AD,mass,2025-10-17
CUST18893,36-45,AD,mass,2025-10-24
CUST00339,36-45,AD,mass,2025-10-29
CUST16518,36-45,AD,mass,2025-11-03
CUST06493,36-45,AD,mass,2025-12-04
CUST05846,36-45,AD,mass,2025-12-05
CUST10084,36-45,AD,mass,2025-12-07
CUST12011,36-45,AD,mass,2025-12-08
CUST18408,36-45,AD,mass,2025-12-08
CUST01079,36-45,AD,mass,2025-12-13
CUST07572,36-45,AD,mass,2025-12-19
CUST00581,36-45,AD,mass,2025-12-22
CUST09952,36-45,AD,mass,2025-12-23
CUST01287,36-45,AD,mass,2025-12-26
CUST18801,36-45,AD,mass,2025-12-27
CUST16310,36-45,AD,mass,2025-12-28
CUST14206,36-45,AD,mass,2026-01-01
CUST08474,36-45,AD,mass,2026-01-02
CUST02083,36-45,AD,mass,2026-01-04
CUST13357,36-45,AD,mass,2026-01-08
CUST17532,36-45,AD,mass,2026-01-12
CUST16099,36-45,AD,mass,2026-01-15
CUST08001,36-45,AD,mass,2026-01-17
CUST18328,36-45,AD,mass,2026-01-18
CUST17308,36-45,AD,mass,2026-01-19
CUST11294,36-45,AD,mass,2026-01-20
CUST16633,36-45,AD,mass,2026-01-21
CUST17061,36-45,AD,mass,2026-02-03
CUST00721,36-45,AD,mass,2026-02-07
CUST18638,36-45,AD,mass,2026-02-07
CUST19719,36-45,AD,mass,2026-02-09
CUST09164,36-45,AD,mass,2026-02-11
CUST12716,36-45,AD,mass,2026-02-11
CUST16054,36-45,AD,mass,2026-02-11
CUST07523,46-60,AD,mass,2025-10-21
CUST11879,46-60,AD,mass,2025-10-21
CUST01994,46-60,AD,mass,2025-10-23
CUST17901,46-60,AD,mass,2025-10-26
CUST08015,46-60,AD,mass,2025-10-28
CUST17886,46-60,AD,mass,2025-10-28
CUST16080,46-60,AD,mass,2025-10-30
CUST15416,46-60,AD,mass,2025-10-31
CUST17056,46-60,AD,mass,2025-11-05
CUST13415,46-60,AD,mass,2025-11-07
CUST10318,46-60,AD,mass,2025-11-10
CUST06836,46-60,AD,mass,2025-11-13
CUST06472,46-60,AD,mass,2025-11-14
CUST13011,46-60,AD,mass,2025-11-14
CUST10794,46-60,AD,mass,2025-11-16
CUST17853,46-60,AD,mass,2025-11-18
CUST03085,46-60,AD,mass,2025-11-29
CUST07058,46-60,AD,mass,2025-11-29
CUST18749,46-60,AD,mass,2025-11-29
CUST05795,46-60,AD,mass,2025-12-01
CUST15138,46-60,AD,mass,2025-12-04
CUST10682,46-60,AD,mass,2025-12-07
CUST01740,46-60,AD,mass,2025-12-08
CUST10545,46-60,AD,mass,2025-12-09
CUST12941,46-60,AD,mass,2025-12-11
CUST00295,46-60,AD,mass,2025-12-15
CUST00598,46-60,AD,mass,2025-12-21
CUST01516,46-60,AD,mass,2025-12-21
CUST16762,46-60,AD,mass,2025-12-21
CUST03096,46-60,AD,mass,2025-12-26
CUST13673,46-60,AD,mass,2025-12-27
CUST11574,46-60,AD,mass,2025-12-28
CUST19769,46-60,AD,mass,2025-12-30
CUST08542,46-60,AD,mass,2026-01-01
CUST11939,46-60,AD,mass,2026-01-03
CUST19001,46-60,AD,mass,2026-01-03
CUST17082,46-60,AD,mass,2026-01-05
CUST10749,46-60,AD,mass,2026-01-08
CUST14154,46-60,AD,mass,2026-01-09
CUST16889,46-60,AD,mass,2026-01-19
CUST00174,46-60,AD,mass,2026-01-20
CUST07219,46-60,AD,mass,2026-01-24
CUST08764,46-60,AD,mass,2026-01-25
CUST16273,46-60,AD,mass,2026-01-31
CUST00930,46-60,AD,mass,2026-02-03
CUST14659,46-60,AD,mass,2026-02-04
CUST07534,46-60,AD,mass,2026-02-06
CUST16450,46-60,AD,mass,2026-02-08
CUST05439,60+,AD,mass,2025-10-21
CUST18310,60+,AD,mass,2025-10-21
CUST12626,60+,AD,mass,2025-10-22
CUST18727,60+,AD,mass,2025-10-22
CUST17015,60+,AD,mass,2025-10-24
CUST06369,60+,AD,mass,2025-10-30
CUST18565,60+,AD,mass,2025-11-04
CUST19007,60+,AD,mass,2025-11-04
CUST05272,60+,AD,mass,2025-11-07
CUST06004,60+,AD,mass,2025-11-13
CUST16552,60+,AD,mass,2025-11-20
CUST08031,60+,AD,mass,2025-11-26
CUST01018,60+,AD,mass,2025-11-28
CUST05090,60+,AD,mass,2025-12-10
CUST11661,60+,AD,mass,2025-12-12
CUST18075,60+,AD,mass,2025-12-13
CUST10040,60+,AD,mass,2025-12-18
CUST00741,60+,AD,mass,2025-12-21
CUST07943,60+,AD,mass,2025-12-24
CUST09723,60+,AD,mass,2026-01-14
CUST07975,60+,AD,mass,2026-01-20
CUST04634,60+,AD,mass,2026-01-27
CUST07941,60+,AD,mass,2026-01-27
CUST08064,60+,AD,mass,2026-02-02
CUST09791,60+,AD,mass,2026-02-02
CUST18510,60+,AD,mass,2026-02-02
CUST07702,60+,AD,mass,2026-02-10
CUST10248,18-25,AD,mass,2025-10-17
CUST00883,18-25,AD,mass,2025-10-19
CUST18160,18-25,AD,mass,2025-10-19
CUST09645,18-25,AD,mass,2025-10-24
CUST10555,18-25,AD,mass,2025-10-24
CUST19675,18-25,AD,mass,2025-11-02
CUST03696,18-25,AD,mass,2025-11-04
CUST16831,18-25,AD,mass,2025-11-15
CUST17105,18-25,AD,mass,2025-11-16
CUST19095,18-25,AD,mass,2025-11-19
CUST01917,18-25,AD,mass,2025-11-21
CUST14255,18-25,AD,mass,2025-11-28
CUST05581,18-25,AD,mass,2025-12-07
CUST15414,18-25,AD,mass,2025-12-07
CUST14849,18-25,AD,mass,2025-12-09
CUST11733,18-25,AD,mass,2025-12-13
CUST08793,18-25,AD,mass,2025-12-26
CUST01547,18-25,AD,mass,2026-01-05
CUST08805,18-25,AD,mass,2026-01-05
CUST11505,18-25,AD,mass,2026-01-05
CUST19076,18-25,AD,mass,2026-01-11
CUST14833,18-25,AD,mass,2026-01-12
CUST14712,18-25,AD,mass,2026-01-14
CUST01090,18-25,AD,mass,2026-01-28
CUST12860,18-25,AD,mass,2026-01-28
CUST17456,18-25,AD,mass,2026-01-28
CUST15928,18-25,AD,mass,2026-01-30
CUST04538,18-25,AD,mass,2026-01-31
CUST13628,18-25,AD,mass,2026-02-05
CUST15789,18-25,AD,mass,2026-02-11
CUST09929,26-35,AD,mass,2025-10-16
CUST14035,26-35,AD,mass,2025-10-20
CUST04139,26-35,AD,mass,2025-10-26
CUST04362,26-35,AD,mass,2025-10-28
CUST11676,26-35,AD,mass,2025-10-31
CUST19420,26-35,AD,mass,2025-11-01
CUST12833,26-35,AD,mass,2025-11-05
CUST06989,26-35,AD,mass,2025-11-08
CUST06583,26-35,AD,mass,2025-11-09
CUST03301,26-35,AD,mass,2025-11-10
CUST05495,26-35,AD,mass,2025-11-10
CUST11889,26-35,AD,mass,2025-11-12
CUST15067,26-35,AD,mass,2025-11-12
CUST08401,26-35,AD,mass,2025-11-13
CUST11747,26-35,AD,mass,2025-11-19
CUST01688,26-35,AD,mass,2025-11-20
CUST19454,26-35,AD,mass,2025-11-23
CUST01727,26-35,AD,mass,2025-12-02
CUST01674,26-35,AD,mass,2025-12-03
CUST08918,26-35,AD,mass,2025-12-05
CUST13021,26-35,AD,mass,2025-12-08
CUST09370,26-35,AD,mass,2025-12-09
CUST03882,26-35,AD,mass,2025-12-10
CUST07741,26-35,AD,mass,2025-12-13
CUST08407,26-35,AD,mass,2025-12-15
CUST06881,26-35,AD,mass,2025-12-17
CUST06314,26-35,AD,mass,2025-12-18
CUST16422,26-35,AD,mass,2025-12-22
CUST19871,26-35,AD,mass,2025-12-23
CUST18159,26-35,AD,mass,2025-12-27
CUST04557,26-35,AD,mass,2025-12-29
CUST18636,26-35,AD,mass,2025-12-29
CUST09072,26-35,AD,mass,2025-12-30
CUST15273,26-35,AD,mass,2026-01-05
CUST15171,26-35,AD,mass,2026-01-06
CUST00847,26-35,AD,mass,2026-01-10
CUST09318,26-35,AD,mass,2026-01-13
CUST00811,26-35,AD,mass,2026-01-14
CUST00586,26-35,AD,mass,2026-01-15
CUST14490,26-35,AD,mass,2026-01-15
CUST18613,26-35,AD,mass,2026-01-15
CUST19778,26-35,AD,mass,2026-01-23
CUST10486,26-35,AD,mass,2026-01-24
CUST03586,26-35,AD,mass,2026-01-25
CUST13819,26-35,AD,mass,2026-01-27
CUST00684,26-35,AD,mass,2026-02-02
CUST19766,36-45,AD,mass,2025-10-17
CUST13144,36-45,AD,mass,2025-10-18
CUST04078,36-45,AD,mass,2025-10-28
CUST07894,36-45,AD,mass,2025-10-29
CUST02686,36-45,AD,mass,2025-10-30
CUST06183,36-45,AD,mass,2025-11-01
CUST02128,36-45,AD,mass,2025-11-06
CUST02225,36-45,AD,mass,2025-11-06
CUST03343,36-45,AD,mass,2025-11-11
CUST09437,36-45,AD,mass,2025-11-12
CUST15238,36-45,AD,mass,2025-11-13
CUST00554,36-45,AD,mass,2025-11-15
CUST19970,36-45,AD,mass,2025-11-17
CUST15095,36-45,AD,mass,2025-11-18
CUST16986,36-45,AD,mass,2025-11-27
CUST18349,36-45,AD,mass,2025-11-27
CUST00743,36-45,AD,mass,2025-11-30
CUST13498,36-45,AD,mass,2025-12-01
CUST14830,36-45,AD,mass,2025-12-03
CUST05645,36-45,AD,mass,2025-12-04
CUST10558,36-45,AD,mass,2025-12-06
CUST05346,36-45,AD,mass,2025-12-08
CUST12609,36-45,AD,mass,2025-12-11
CUST06726,36-45,AD,mass,2025-12-15
CUST13767,36-45,AD,mass,2025-12-17
CUST15263,36-45,AD,mass,2025-12-17
CUST14311,36-45,AD,mass,2025-12-18
CUST16049,36-45,AD,mass,2025-12-19
CUST14097,36-45,AD,mass,2025-12-23
CUST15253,36-45,AD,mass,2025-12-23
CUST02829,36-45,AD,mass,2025-12-24
CUST17788,36-45,AD,mass,2025-12-24
CUST05033,36-45,AD,mass,2025-12-25
CUST12661,36-45,AD,mass,2026-01-05
CUST07070,36-45,AD,mass,2026-01-06
CUST19720,36-45,AD,mass,2026-01-06
CUST00077,36-45,AD,mass,2026-01-10
CUST03546,36-45,AD,mass,2026-01-10
CUST15473,36-45,AD,mass,2026-01-15
CUST12181,36-45,AD,mass,2026-01-17
CUST17738,36-45,AD,mass,2026-01-18
CUST13504,36-45,AD,mass,2026-01-19
CUST12875,36-45,AD,mass,2026-01-22
CUST01473,36-45,AD,mass,2026-01-28
CUST17404,36-45,AD,mass,2026-01-28
CUST07503,36-45,AD,mass,2026-01-29
CUST00116,36-45,AD,mass,2026-02-05
CUST11642,36-45,AD,mass,2026-02-07
CUST18257,46-60,AD,mass,2025-10-15
CUST09671,46-60,AD,mass,2025-10-23
CUST16027,46-60,AD,mass,2025-10-29
CUST02273,46-60,AD,mass,2025-10-30
CUST01651,46-60,AD,mass,2025-11-05
CUST12573,46-60,AD,mass,2025-11-10
CUST14393,46-60,AD,mass,2025-11-14
CUST02841,46-60,AD,mass,2025-11-15
CUST18327,46-60,AD,mass,2025-11-15
CUST19608,46-60,AD,mass,2025-11-24
CUST10541,46-60,AD,mass,2025-11-25
CUST08170,46-60,AD,mass,2025-11-28
CUST01948,46-60,AD,mass,2025-12-01
CUST01818,46-60,AD,mass,2025-12-06
CUST03326,46-60,AD,mass,2025-12-07
CUST00336,46-60,AD,mass,2025-12-09
CUST10241,46-60,AD,mass,2025-12-09
CUST18827,46-60,AD,mass,2025-12-11
CUST05657,46-60,AD,mass,2025-12-12
CUST01611,46-60,AD,mass,2025-12-16
CUST05189,46-60,AD,mass,2025-12-19
CUST15049,46-60,AD,mass,2025-12-19
CUST17233,46-60,AD,mass,2025-12-19
CUST05520,46-60,AD,mass,2025-12-22
CUST18814,46-60,AD,mass,2025-12-24
CUST16781,46-60,AD,mass,2026-01-12
CUST16263,46-60,AD,mass,2026-01-13
CUST02550,46-60,AD,mass,2026-01-14
CUST00039,46-60,AD,mass,2026-01-19
CUST02762,46-60,AD,mass,2026-01-19
CUST03547,46-60,AD,mass,2026-01-23
CUST00827,46-60,AD,mass,2026-01-25
CUST08827,46-60,AD,mass,2026-02-04
CUST17424,46-60,AD,mass,2026-02-05
CUST06235,46-60,AD,mass,2026-02-09
CUST17914,60+,AD,mass,2025-10-25
CUST16794,60+,AD,mass,2025-10-26
CUST12842,60+,AD,mass,2025-10-28
CUST14082,60+,AD,mass,2025-10-28
CUST10331,60+,AD,mass,2025-11-02
CUST19747,60+,AD,mass,2025-11-04
CUST06413,60+,AD,mass,2025-11-11
CUST16771,60+,AD,mass,2025-11-18
CUST04789,60+,AD,mass,2025-11-26
CUST07790,60+,AD,mass,2025-11-30
CUST08497,60+,AD,mass,2025-11-30
CUST11413,60+,AD,mass,2025-12-06
CUST03442,60+,AD,mass,2025-12-19
CUST06010,60+,AD,mass,2025-12-21
CUST13635,60+,AD,mass,2025-12-22
CUST15298,60+,AD,mass,2025-12-24
CUST03417,60+,AD,mass,2025-12-26
CUST15021,60+,AD,mass,2026-01-02
CUST13684,60+,AD,mass,2026-01-03
CUST01359,60+,AD,mass,2026-01-04
CUST12279,60+,AD,mass,2026-01-05
CUST02355,60+,AD,mass,2026-01-06
CUST19198,60+,AD,mass,2026-01-06
CUST06431,60+,AD,mass,2026-01-07
CUST09829,60+,AD,mass,2026-01-15
CUST16517,60+,AD,mass,2026-01-22
CUST08141,60+,AD,mass,2026-01-25
CUST05061,60+,AD,mass,2026-02-01
CUST09975,60+,AD,mass,2026-02-10
CUST13218,60+,AD,mass,2026-02-10
CUST17073,18-25,AD,mass,2025-10-19
CUST02716,18-25,AD,mass,2025-10-23
CUST17824,18-25,AD,mass,2025-10-23
CUST07324,18-25,AD,mass,2025-10-24
CUST10876,18-25,AD,mass,2025-10-29
CUST11882,18-25,AD,mass,2025-10-30
CUST11975,18-25,AD,mass,2025-10-30
CUST18553,18-25,AD,mass,2025-11-02
CUST03314,18-25,AD,mass,2025-11-03
CUST01238,18-25,AD,mass,2025-11-07
CUST13878,18-25,AD,mass,2025-11-07
CUST01418,18-25,AD,mass,2025-11-11
CUST02999,18-25,AD,mass,2025-11-13
CUST15557,18-25,AD,mass,2025-11-14
CUST01334,18-25,AD,mass,2025-11-16
CUST16568,18-25,AD,mass,2025-11-21
CUST00416,18-25,AD,mass,2025-11-25
CUST19102,18-25,AD,mass,2025-11-28
CUST03264,18-25,AD,mass,2025-12-02
CUST13600,18-25,AD,mass,2025-12-04
CUST17303,18-25,AD,mass,2025-12-05
CUST00273,18-25,AD,mass,2025-12-06
CUST06002,18-25,AD,mass,2025-12-06
CUST06032,18-25,AD,mass,2025-12-08
CUST10485,18-25,AD,mass,2025-12-21
CUST08375,18-25,AD,mass,2025-12-31
CUST11478,18-25,AD,mass,2026-01-04
CUST11607,18-25,AD,mass,2026-01-06
CUST07904,18-25,AD,mass,2026-01-08
CUST14248,18-25,AD,mass,2026-01-09
CUST04683,18-25,AD,mass,2026-01-10
CUST04959,18-25,AD,mass,2026-01-10
CUST07560,18-25,AD,mass,2026-01-22
CUST00242,18-25,AD,mass,2026-01-24
CUST03418,18-25,AD,mass,2026-01-28
CUST04835,18-25,AD,mass,2026-02-01
CUST13514,18-25,AD,mass,2026-02-03
CUST03865,18-25,AD,mass,2026-02-06
CUST10924,18-25,AD,mass,2026-02-07
CUST12781,18-25,AD,mass,2026-02-09
CUST14409,26-35,AD,mass,2025-10-16
CUST06401,26-35,AD,mass,2025-10-22
CUST16935,26-35,AD,mass,2025-10-23
CUST15713,26-35,AD,mass,2025-10-25
CUST14010,26-35,AD,mass,2025-10-27
CUST07387,26-35,AD,mass,2025-11-13
CUST11672,26-35,AD,mass,2025-11-13
CUST01173,26-35,AD,mass,2025-11-15
CUST07168,26-35,AD,mass,2025-11-17
CUST13542,26-35,AD,mass,2025-11-19
CUST02632,26-35,AD,mass,2025-11-20
CUST13229,26-35,AD,mass,2025-11-20
CUST19296,26-35,AD,mass,2025-11-20
CUST08127,26-35,AD,mass,2025-11-21
CUST03540,26-35,AD,mass,2025-11-23
CUST18690,26-35,AD,mass,2025-11-23
CUST02111,26-35,AD,mass,2025-12-01
CUST16468,26-35,AD,mass,2025-12-03
CUST17502,26-35,AD,mass,2025-12-14
CUST01919,26-35,AD,mass,2025-12-16
CUST13039,26-35,AD,mass,2025-12-29
CUST02075,26-35,AD,mass,2026-01-03
CUST06233,26-35,AD,mass,2026-01-03
CUST18106,26-35,AD,mass,2026-01-05
CUST13889,26-35,AD,mass,2026-01-21
CUST13375,26-35,AD,mass,2026-01-22
CUST13724,26-35,AD,mass,2026-01-23
CUST05097,26-35,AD,mass,2026-01-24
CUST16698,26-35,AD,mass,2026-01-24
CUST02364,26-35,AD,mass,2026-01-25
CUST09133,26-35,AD,mass,2026-01-31
CUST19979,26-35,AD,mass,2026-02-08
CUST08759,26-35,AD,mass,2026-02-10
CUST12707,36-45,AD,mass,2025-10-19
CUST17107,36-45,AD,mass,2025-10-21
CUST10617,36-45,AD,mass,2025-10-25
CUST10691,36-45,AD,mass,2025-10-27
CUST15135,36-45,AD,mass,2025-10-31
CUST05551,36-45,AD,mass,2025-11-02
CUST00225,36-45,AD,mass,2025-11-03
CUST12798,36-45,AD,mass,2025-11-03
CUST03459,36-45,AD,mass,2025-11-08
CUST02266,36-45,AD,mass,2025-11-11
CUST05888,36-45,AD,mass,2025-11-12
CUST16600,36-45,AD,mass,2025-11-12
CUST00735,36-45,AD,mass,2025-11-19
CUST10908,36-45,AD,mass,2025-11-20
CUST02336,36-45,AD,mass,2025-11-22
CUST12086,36-45,AD,mass,2025-11-30
CUST00531,36-45,AD,mass,2025-12-01
CUST09942,36-45,AD,mass,2025-12-09
CUST04883,36-45,AD,mass,2025-12-12
CUST00246,36-45,AD,mass,2025-12-13
CUST05023,36-45,AD,mass,2025-12-14
CUST19184,36-45,AD,mass,2025-12-18
CUST11617,36-45,AD,mass,2025-12-25
CUST13780,36-45,AD,mass,2025-12-25
CUST11162,36-45,AD,mass,2025-12-30
CUST15958,36-45,AD,mass,2025-12-31
CUST02899,36-45,AD,mass,2026-01-07
CUST11711,36-45,AD,mass,2026-01-13
CUST06265,36-45,AD,mass,2026-01-15
CUST14214,36-45,AD,mass,2026-01-16
CUST01446,36-45,AD,mass,2026-01-21
CUST18640,36-45,AD,mass,2026-01-21
CUST16464,36-45,AD,mass,2026-01-24
CUST08091,36-45,AD,mass,2026-02-03
CUST17475,36-45,AD,mass,2026-02-07
CUST00428,36-45,AD,mass,2026-02-08
CUST11502,46-60,AD,mass,2025-10-17
CUST03786,46-60,AD,mass,2025-10-22
CUST04517,46-60,AD,mass,2025-10-23
CUST05350,46-60,AD,mass,2025-10-31
CUST11671,46-60,AD,mass,2025-11-01
CUST00453,46-60,AD,mass,2025-11-10
CUST08997,46-60,AD,mass,2025-11-11
CUST16736,46-60,AD,mass,2025-11-11
CUST02033,46-60,AD,mass,2025-11-19
CUST02481,46-60,AD,mass,2025-11-27
CUST04339,46-60,AD,mass,2025-11-27
