customer_id,lead_date_id,account_opened_date_id,card_opened_date_id,loan_applied_date_id,loan_approved_date_id,mortgage_applied_date_id,mortgage_approved_date_id,first_campaign_id,first_channel_id
CUST09542,,,,,,,,,
CUST19515,,,,,,,,,
CUST09249,,,,,,,,,
CUST05211,,,,,,,,,
CUST19658,,,,,,,,,
CUST19926,,,,,,,,,
CUST11928,,,,,,,,,
CUST09794,,,,,,,,,
CUST15514,,,,,,,,,
CUST14071,,,,,,,,,
CUST10937,,,,,,,,,
CUST11849,,,,,,,,,
CUST15427,,,,,,,,,
CUST10963,,,,,,,,,
CUST09728,,,,,,,,,
CUST03002,,,,,,,,,
CUST05055,,,,,,,,,
CUST03843,,,,,,,,,
CUST00729,,,,,,,,,
CUST09725,,,,,,,,,
CUST01098,,,,,,,,,
CUST15003,,,,,,,,,
CUST12458,,,,,,,,,
CUST17481,,,,,,,,,
CUST19981,,,,,,,,,
CUST09613,,,,,,,,,
CUST02169,,,,,,,,,
CUST05874,,,,,,,,,
CUST08621,,,,,,,,,
CUST09839,,,,,,,,,
CUST17637,,,,,,,,,
CUST04995,,,,,,,,,
CUST13773,,,,,,,,,
CUST00485,,,,,,,,,
CUST14970,,,,,,,,,
CUST02003,,,,,,,,,
CUST09878,,,,,,,,,
CUST11452,,,,,,,,,
CUST07935,,,,,,,,,
CUST09313,,,,,,,,,
CUST13879,,,,,,,,,
CUST09399,,,,,,,,,
CUST03043,,,,,,,,,
CUST12372,,,,,,,,,
CUST02358,,,,,,,,,
CUST06651,,,,,,,,,
CUST06574,,,,,,,,,
CUST06772,,,,,,,,,
CUST03649,,,,,,,,,
CUST08631,,,,,,,,,
CUST13873,,,,,,,,,
CUST17840,,,,,,,,,
CUST05837,,,,,,,,,
CUST13874,,,,,,,,,
CUST19036,,,,,,,,,
CUST13121,,,,,,,,,
CUST11531,,,,,,,,,
CUST19567,,,,,,,,,
CUST15763,,,,,,,,,
CUST09934,,,,,,,,,
CUST09267,,,,,,,,,
CUST12780,,,,,,,,,
CUST14568,,,,,,,,,
CUST04974,,,,,,,,,
CUST10819,,,,,,,,,
CUST09169,,,,,,,,,
CUST00840,,,,,,,,,
CUST18501,,,,,,,,,
CUST03814,,,,,,,,,
CUST09471,,,,,,,,,
CUST02077,,,,,,,,,
CUST14874,,,,,,,,,
CUST05109,,,,,,,,,
CUST16341,,,,,,,,,
CUST17603,,,,,,,,,
CUST07043,,,,,,,,,
CUST05423,,,,,,,,,
CUST11929,,,,,,,,,
CUST02422,,,,,,,,,
CUST11917,,,,,,,,,
CUST14943,,,,,,,,,
CUST10113,,,,,,,,,
CUST06868,,,,,,,,,
CUST09815,,,,,,,,,
CUST06617,,,,,,,,,
CUST10508,,,,,,,,,
CUST07895,,,,,,,,,
CUST16265,,,,,,,,,
CUST08672,,,,,,,,,
CUST03560,,,,,,,,,
CUST05334,,,,,,,,,
CUST14020,,,,,,,,,
CUST09322,,,,,,,,,
CUST10860,,,,,,,,,
CUST10083,,,,,,,,,
CUST16564,,,,,,,,,
CUST15432,,,,,,,,,
CUST01570,,,,,,,,,
CUST18126,,,,,,,,,
CUST12136,,,,,,,,,
CUST17751,,,,,,,,,
CUST00096,,,,,,,,,
CUST12850,,,,,,,,,
CUST03016,,,,,,,,,
CUST15743,,,,,,,,,
CUST01775,,,,,,,,,
CUST09401,,,,,,,,,
CUST15063,,,,,,,,,
CUST11565,,,,,,,,,
CUST05251,,,,,,,,,
CUST19056,,,,,,,,,
CUST18520,,,,,,,,,
CUST11655,,,,,,,,,
CUST01451,,,,,,,,,
CUST18528,,,,,,,,,
CUST15770,,,,,,,,,
CUST02751,,,,,,,,,
CUST07320,,,,,,,,,
CUST08295,,,,,,,,,
CUST15500,,,,,,,,,
CUST05547,,,,,,,,,
CUST07774,,,,,,,,,
CUST15981,,,,,,,,,
CUST09621,,,,,,,,,
CUST01507,,,,,,,,,
CUST01357,,,,,,,,,
CUST14347,,,,,,,,,
CUST06367,,,,,,,,,
CUST02984,,,,,,,,,
CUST17141,,,,,,,,,
CUST07438,,,,,,,,,
CUST16176,,,,,,,,,
CUST04918,,,,,,,,,
CUST07882,,,,,,,,,
CUST01254,,,,,,,,,
CUST12398,,,,,,,,,
CUST13285,,,,,,,,,
CUST12592,,,,,,,,,
CUST08431,,,,,,,,,
CUST04917,,,,,,,,,
CUST09005,,,,,,,,,
CUST19980,,,,,,,,,
CUST07912,,,,,,,,,
CUST08261,,,,,,,,,
CUST06109,,,,,,,,,
CUST14476,,,,,,,,,
CUST18803,,,,,,,,,
CUST03933,,,,,,,,,
CUST15474,,,,,,,,,
CUST09950,,,,,,,,,
CUST02917,,,,,,,,,
CUST00122,,,,,,,,,
CUST08693,,,,,,,,,
CUST10615,,,,,,,,,
CUST05749,,,,,,,,,
CUST02288,,,,,,,,,
CUST06721,,,,,,,,,
CUST02464,,,,,,,,,
CUST08211,,,,,,,,,
CUST01910,,,,,,,,,
CUST12378,,,,,,,,,
CUST10312,,,,,,,,,
CUST07809,,,,,,,,,
CUST01511,,,,,,,,,
CUST06491,,,,,,,,,
CUST02368,,,,,,,,,
CUST19812,,,,,,,,,
CUST11113,,,,,,,,,
CUST17575,,,,,,,,,
CUST11034,,,,,,,,,
CUST06993,,,,,,,,,
CUST14387,,,,,,,,,
CUST12270,,,,,,,,,
CUST06652,,,,,,,,,
CUST05206,,,,,,,,,
CUST05413,,,,,,,,,
CUST16158,,,,,,,,,
CUST18521,,,,,,,,,
CUST09036,,,,,,,,,
CUST02568,,,,,,,,,
CUST14253,,,,,,,,,
CUST00637,,,,,,,,,
CUST05063,,,,,,,,,
CUST00626,,,,,,,,,
CUST07681,,,,,,,,,
CUST01630,,,,,,,,,
CUST15717,,,,,,,,,
CUST16179,,,,,,,,,
CUST02988,,,,,,,,,
CUST06054,,,,,,,,,
CUST10274,,,,,,,,,
CUST12770,,,,,,,,,
CUST03534,,,,,,,,,
CUST13002,,,,,,,,,
CUST03847,,,,,,,,,
CUST09352,,,,,,,,,
CUST09197,,,,,,,,,
CUST12680,,,,,,,,,
CUST02940,,,,,,,,,
CUST12778,,,,,,,,,
CUST00106,,,,,,,,,
CUST12186,,,,,,,,,
CUST14791,,,,,,,,,
CUST05513,,,,,,,,,
CUST07297,,,,,,,,,
CUST08102,,,,,,,,,
CUST07157,,,,,,,,,
CUST19889,,,,,,,,,
CUST16095,,,,,,,,,
CUST19759,,,,,,,,,
CUST02734,,,,,,,,,
CUST05304,,,,,,,,,
CUST04171,,,,,,,,,
CUST08164,,,,,,,,,
CUST03319,,,,,,,,,
CUST09101,,,,,,,,,
CUST06895,,,,,,,,,
CUST01294,,,,,,,,,
CUST06118,,,,,,,,,
CUST02026,,,,,,,,,
CUST01181,,,,,,,,,
CUST11389,,,,,,,,,
CUST15755,,,,,,,,,
CUST11577,,,,,,,,,
CUST04761,,,,,,,,,
CUST16187,,,,,,,,,
CUST15823,,,,,,,,,
CUST19519,,,,,,,,,
CUST07978,,,,,,,,,
CUST00570,,,,,,,,,
CUST08987,,,,,,,,,
CUST17187,,,,,,,,,
CUST01494,,,,,,,,,
CUST15017,,,,,,,,,
CUST10355,,,,,,,,,
CUST06757,,,,,,,,,
CUST19406,,,,,,,,,
CUST15528,,,,,,,,,
CUST06294,,,,,,,,,
CUST00324,,,,,,,,,
CUST03435,,,,,,,,,
CUST19048,,,,,,,,,
CUST08337,,,,,,,,,
CUST06765,,,,,,,,,
CUST01771,,,,,,,,,
CUST05044,,,,,,,,,
CUST04902,,,,,,,,,
CUST01406,,,,,,,,,
CUST09164,,,,,,,,,
CUST16273,,,,,,,,,
CUST16552,,,,,,,,,
CUST05495,,,,,,,,,
CUST01674,,,,,,,,,
CUST12661,,,,,,,,,
CUST16464,,,,,,,,,
CUST02118,,,,,,,,,
CUST12423,,,,,,,,,
CUST12819,,,,,,,,,
CUST19935,,,,,,,,,
CUST07948,,,,,,,,,
CUST04406,,,,,,,,,
CUST16962,,,,,,,,,
CUST08359,,,,,,,,,
CUST12994,,,,,,,,,
CUST17537,,,,,,,,,
CUST18705,,,,,,,,,
CUST10315,,,,,,,,,
CUST12015,,,,,,,,,
CUST10511,,,,,,,,,
CUST01151,,,,,,,,,
CUST10363,,,,,,,,,
CUST01890,,,,,,,,,
CUST14505,,,,,,,,,
CUST00823,,,,,,,,,
CUST13830,,,,,,,,,
CUST07375,,,,,,,,,
CUST18874,,,,,,,,,
CUST14083,,,,,,,,,
CUST13611,,,,,,,,,
CUST12433,,,,,,,,,
CUST08201,,,,,,,,,
CUST19283,,,,,,,,,
CUST06300,,,,,,,,,
CUST02164,,,,,,,,,
CUST00789,,,,,,,,,
CUST03927,,,,,,,,,
CUST11952,,,,,,,,,
CUST04358,,,,,,,,,
CUST03377,,,,,,,,,
CUST13196,,,,,,,,,
CUST09341,,,,,,,,,
CUST06668,,,,,,,,,
CUST16486,,,,,,,,,
CUST13746,,,,,,,,,
CUST06423,,,,,,,,,
CUST17072,,,,,,,,,
CUST01618,,,,,,,,,
CUST03550,,,,,,,,,
CUST00647,,,,,,,,,
CUST13659,,,,,,,,,
CUST00573,,,,,,,,,
CUST08874,,,,,,,,,
CUST01080,,,,,,,,,
CUST00179,,,,,,,,,
CUST09588,,,,,,,,,
CUST08412,,,,,,,,,
CUST18852,,,,,,,,,
CUST16592,,,,,,,,,
CUST16385,,,,,,,,,
CUST18978,,,,,,,,,
CUST13220,,,,,,,,,
CUST09614,,,,,,,,,
CUST08095,,,,,,,,,
CUST15371,,,,,,,,,
CUST04747,,,,,,,,,
CUST02728,,,,,,,,,
CUST18321,,,,,,,,,
CUST07564,,,,,,,,,
CUST12281,,,,,,,,,
CUST19345,,,,,,,,,
CUST01106,,,,,,,,,
CUST08717,,,,,,,,,
CUST03969,,,,,,,,,
CUST15737,,,,,,,,,
CUST11373,,,,,,,,,
CUST09451,,,,,,,,,
CUST13008,,,,,,,,,
CUST16382,,,,,,,,,
CUST00894,,,,,,,,,
CUST10304,,,,,,,,,
CUST18228,,,,,,,,,
CUST13461,,,,,,,,,
CUST06616,,,,,,,,,
CUST11840,,,,,,,,,
CUST10967,,,,,,,,,
CUST03976,,,,,,,,,
CUST11426,,,,,,,,,
CUST05239,,,,,,,,,
CUST14957,,,,,,,,,
CUST11133,,,,,,,,,
CUST09108,,,,,,,,,
CUST16029,,,,,,,,,
CUST03878,,,,,,,,,
CUST15203,,,,,,,,,
CUST02920,,,,,,,,,
CUST14810,,,,,,,,,
CUST11258,,,,,,,,,
CUST04605,,,,,,,,,
CUST02604,,,,,,,,,
CUST07164,,,,,,,,,
CUST09088,,,,,,,,,
CUST07940,,,,,,,,,
CUST00006,,,,,,,,,
CUST06234,,,,,,,,,
CUST05316,,,,,,,,,
CUST09888,,,,,,,,,
CUST08383,,,,,,,,,
CUST17594,,,,,,,,,
CUST05998,,,,,,,,,
CUST08303,,,,,,,,,
CUST19329,,,,,,,,,
CUST03590,,,,,,,,,
CUST01119,,,,,,,,,
CUST00452,,,,,,,,,
CUST08695,,,,,,,,,
CUST12903,,,,,,,,,
CUST01835,,,,,,,,,
CUST05935,,,,,,,,,
CUST14985,,,,,,,,,
CUST18094,,,,,,,,,
CUST06150,,,,,,,,,
CUST15582,,,,,,,,,
CUST10405,,,,,,,,,
CUST07173,,,,,,,,,
CUST10145,,,,,,,,,
CUST18895,,,,,,,,,
CUST14488,,,,,,,,,
CUST10474,,,,,,,,,
CUST06269,,,,,,,,,
CUST15851,,,,,,,,,
CUST09660,,,,,,,,,
CUST18114,,,,,,,,,
CUST19249,,,,,,,,,
CUST11728,,,,,,,,,
CUST04568,,,,,,,,,
CUST09289,,,,,,,,,
CUST14611,,,,,,,,,
CUST16846,,,,,,,,,
CUST00363,,,,,,,,,
CUST01011,,,,,,,,,
CUST12468,,,,,,,,,
CUST05589,,,,,,,,,
CUST00210,,,,,,,,,
CUST13950,,,,,,,,,
CUST01663,,,,,,,,,
CUST07796,,,,,,,,,
CUST01399,,,,,,,,,
CUST13948,,,,,,,,,
CUST11960,,,,,,,,,
CUST17718,,,,,,,,,
CUST07014,,,,,,,,,
CUST16542,,,,,,,,,
CUST00610,,,,,,,,,
CUST07236,,,,,,,,,
CUST05995,,,,,,,,,
CUST08553,,,,,,,,,
CUST06007,,,,,,,,,
CUST18036,,,,,,,,,
CUST09922,,,,,,,,,
CUST18311,,,,,,,,,
CUST09817,,,,,,,,,
CUST15415,,,,,,,,,
CUST11326,,,,,,,,,
CUST11404,,,,,,,,,
CUST08214,,,,,,,,,
CUST13982,,,,,,,,,
CUST01766,,,,,,,,,
CUST17919,,,,,,,,,
CUST00644,,,,,,,,,
CUST02611,,,,,,,,,
CUST08171,,,,,,,,,
CUST08961,,,,,,,,,
CUST03447,,,,,,,,,
CUST08000,,,,,,,,,
CUST17368,,,,,,,,,
CUST01791,,,,,,,,,
CUST17172,,,,,,,,,
CUST08606,,,,,,,,,
CUST16383,,,,,,,,,
CUST03388,,,,,,,,,
CUST09123,,,,,,,,,
CUST04524,,,,,,,,,
CUST11762,,,,,,,,,
CUST17696,,,,,,,,,
CUST01414,,,,,,,,,
CUST16871,,,,,,,,,
CUST15322,,,,,,,,,
CUST15674,,,,,,,,,
CUST06339,,,,,,,,,
CUST09721,,,,,,,,,
CUST14670,,,,,,,,,
CUST16705,,,,,,,,,
CUST13666,,,,,,,,,
CUST16855,,,,,,,,,
CUST19383,,,,,,,,,
CUST05381,,,,,,,,,
CUST03471,,,,,,,,,
CUST03218,,,,,,,,,
CUST18729,,,,,,,,,
CUST05761,,,,,,,,,
CUST02865,,,,,,,,,
CUST11908,,,,,,,,,
CUST11340,,,,,,,,,
CUST01787,,,,,,,,,
CUST17654,,,,,,,,,
CUST14860,,,,,,,,,
CUST05694,,,,,,,,,
CUST17715,,,,,,,,,
CUST00213,,,,,,,,,
CUST16751,,,,,,,,,
CUST09720,,,,,,,,,
CUST13048,,,,,,,,,
CUST19885,,,,,,,,,
CUST16922,,,,,,,,,
CUST01320,,,,,,,,,
CUST05153,,,,,,,,,
CUST13209,,,,,,,,,
CUST00896,,,,,,,,,
CUST00042,,,,,,,,,
CUST10491,,,,,,,,,
CUST13275,,,,,,,,,
CUST15483,,,,,,,,,
CUST04045,,,,,,,,,
CUST05114,,,,,,,,,
CUST17004,,,,,,,,,
CUST07683,,,,,,,,,
CUST17494,,,,,,,,,
CUST16661,,,,,,,,,
CUST04407,,,,,,,,,
CUST13906,,,,,,,,,
CUST12424,,,,,,,,,
CUST15552,,,,,,,,,
CUST19477,,,,,,,,,
CUST02007,,,,,,,,,
CUST03731,,,,,,,,,
CUST02594,,,,,,,,,
CUST16060,,,,,,,,,
CUST05727,,,,,,,,,
CUST14781,,,,,,,,,
CUST04095,,,,,,,,,
CUST06775,,,,,,,,,
CUST19968,,,,,,,,,
CUST10016,,,,,,,,,
CUST01342,,,,,,,,,
CUST07155,,,,,,,,,
CUST03564,,,,,,,,,
CUST07246,,,,,,,,,
CUST16472,,,,,,,,,
CUST02208,,,,,,,,,
CUST01509,,,,,,,,,
CUST01880,,,,,,,,,
CUST10864,,,,,,,,,
CUST05947,,,,,,,,,
CUST07962,,,,,,,,,
CUST04738,,,,,,,,,
CUST08130,,,,,,,,,
CUST01303,,,,,,,,,
CUST19196,,,,,,,,,
CUST08589,,,,,,,,,
CUST16230,,,,,,,,,
CUST01332,,,,,,,,,
CUST02392,,,,,,,,,
CUST03445,,,,,,,,,
CUST02249,,,,,,,,,
CUST09985,,,,,,,,,
CUST19870,,,,,,,,,
CUST16682,,,,,,,,,
CUST14534,,,,,,,,,
CUST04020,,,,,,,,,
CUST14163,,,,,,,,,
CUST12671,,,,,,,,,
CUST16789,,,,,,,,,
CUST04548,,,,,,,,,
CUST17238,,,,,,,,,
CUST12425,,,,,,,,,
CUST13073,,,,,,,,,
CUST10080,,,,,,,,,
CUST07737,,,,,,,,,
CUST01563,,,,,,,,,
CUST06373,,,,,,,,,
CUST00776,,,,,,,,,
CUST15344,,,,,,,,,
CUST15951,,,,,,,,,
CUST05708,,,,,,,,,
CUST08454,,,,,,,,,
CUST17145,,,,,,,,,
CUST10565,,,,,,,,,
CUST09052,,,,,,,,,
CUST19775,,,,,,,,,
CUST07649,,,,,,,,,
CUST07814,,,,,,,,,
CUST10863,,,,,,,,,
CUST13088,,,,,,,,,
CUST19677,,,,,,,,,
CUST17772,,,,,,,,,
CUST17049,,,,,,,,,
CUST00057,,,,,,,,,
CUST15315,,,,,,,,,
CUST18207,,,,,,,,,
CUST07209,,,,,,,,,
CUST10623,,,,,,,,,
CUST15567,,,,,,,,,
CUST12904,,,,,,,,,
CUST09297,,,,,,,,,
CUST03672,,,,,,,,,
CUST12777,,,,,,,,,
CUST14815,,,,,,,,,
CUST02455,,,,,,,,,
CUST00702,,,,,,,,,
CUST00338,,,,,,,,,
CUST03937,,,,,,,,,
CUST13357,,,,,,,,,
CUST06989,,,,,,,,,
CUST13819,,,,,,,,,
CUST16794,,,,,,,,,
CUST09975,,,,,,,,,
CUST04419,,,,,,,,,
CUST07367,,,,,,,,,
CUST13887,,,,,,,,,
CUST09319,,,,,,,,,
CUST01562,,,,,,,,,
CUST05122,,,,,,,,,
CUST05526,,,,,,,,,
CUST15684,,,,,,,,,
CUST03165,,,,,,,,,
CUST10132,,,,,,,,,
CUST09971,,,,,,,,,
CUST02897,,,,,,,,,
CUST16570,,,,,,,,,
CUST07658,,,,,,,,,
CUST13051,,,,,,,,,
CUST04636,,,,,,,,,
CUST03295,,,,,,,,,
CUST10034,,,,,,,,,
CUST18482,,,,,,,,,
CUST17112,,,,,,,,,
CUST10531,,,,,,,,,
CUST19493,,,,,,,,,
CUST15401,,,,,,,,,
CUST03730,,,,,,,,,
CUST17535,,,,,,,,,
CUST04425,,,,,,,,,
CUST08642,,,,,,,,,
CUST16797,,,,,,,,,
CUST14474,,,,,,,,,
CUST05763,,,,,,,,,
CUST12502,,,,,,,,,
CUST00672,,,,,,,,,
CUST13929,,,,,,,,,
CUST06623,,,,,,,,,
CUST08600,,,,,,,,,
CUST11022,,,,,,,,,
CUST10909,,,,,,,,,
CUST17903,,,,,,,,,
CUST01263,,,,,,,,,
CUST10218,,,,,,,,,
CUST17165,,,,,,,,,
CUST15975,,,,,,,,,
CUST18669,,,,,,,,,
CUST03890,,,,,,,,,
CUST06756,,,,,,,,,
CUST18939,,,,,,,,,
CUST14887,,,,,,,,,
CUST01710,,,,,,,,,
CUST18015,,,,,,,,,
CUST15776,,,,,,,,,
CUST07742,,,,,,,,,
CUST00919,,,,,,,,,
CUST10277,,,,,,,,,
CUST04718,,,,,,,,,
CUST18010,,,,,,,,,
CUST01024,,,,,,,,,
CUST17887,,,,,,,,,
CUST17645,,,,,,,,,
CUST06888,,,,,,,,,
CUST00864,,,,,,,,,
CUST07432,,,,,,,,,
CUST17254,,,,,,,,,
CUST07642,,,,,,,,,
CUST07077,,,,,,,,,
CUST12794,,,,,,,,,
CUST13801,,,,,,,,,
CUST10939,,,,,,,,,
CUST13010,,,,,,,,,
CUST13355,,,,,,,,,
CUST09130,,,,,,,,,
CUST07525,,,,,,,,,
CUST08740,,,,,,,,,
CUST11446,,,,,,,,,
CUST19807,,,,,,,,,
CUST02341,,,,,,,,,
CUST11938,,,,,,,,,
CUST02755,,,,,,,,,
CUST16056,,,,,,,,,
CUST18183,,,,,,,,,
CUST05980,,,,,,,,,
CUST04429,,,,,,,,,
CUST09163,,,,,,,,,
CUST08250,,,,,,,,,
CUST14124,,,,,,,,,
CUST04081,,,,,,,,,
CUST04462,,,,,,,,,
CUST00200,,,,,,,,,
CUST10035,,,,,,,,,
CUST03526,,,,,,,,,
CUST14359,,,,,,,,,
CUST06830,,,,,,,,,
CUST00046,,,,,,,,,
CUST07057,,,,,,,,,
CUST08654,,,,,,,,,
CUST11630,,,,,,,,,
CUST18742,,,,,,,,,
CUST18027,,,,,,,,,
CUST06377,,,,,,,,,
CUST04037,,,,,,,,,
CUST01331,,,,,,,,,
CUST13875,,,,,,,,,
CUST18246,,,,,,,,,
CUST16037,,,,,,,,,
CUST04812,,,,,,,,,
CUST05802,,,,,,,,,
CUST17257,,,,,,,,,
CUST13530,,,,,,,,,
CUST00322,,,,,,,,,
CUST19915,,,,,,,,,
CUST17108,,,,,,,,,
CUST13475,,,,,,,,,
CUST00218,,,,,,,,,
CUST19305,,,,,,,,,
CUST09252,,,,,,,,,
CUST03715,,,,,,,,,
CUST05678,,,,,,,,,
CUST04364,,,,,,,,,
CUST18143,,,,,,,,,
CUST05021,,,,,,,,,
CUST13398,,,,,,,,,
CUST01731,,,,,,,,,
CUST17202,,,,,,,,,
CUST06348,,,,,,,,,
CUST07820,,,,,,,,,
CUST17211,,,,,,,,,
CUST18605,,,,,,,,,
CUST19172,,,,,,,,,
CUST08133,,,,,,,,,
CUST15846,,,,,,,,,
CUST17128,,,,,,,,,
CUST17884,,,,,,,,,
CUST19784,,,,,,,,,
CUST08372,,,,,,,,,
CUST09489,,,,,,,,,
CUST02590,,,,,,,,,
CUST04109,,,,,,,,,
CUST12037,,,,,,,,,
CUST18662,,,,,,,,,
CUST05982,,,,,,,,,
CUST07579,,,,,,,,,
CUST18660,,,,,,,,,
CUST02937,,,,,,,,,
CUST13082,,,,,,,,,
CUST19899,,,,,,,,,
CUST11827,,,,,,,,,
CUST19506,,,,,,,,,
CUST10798,,,,,,,,,
CUST06110,,,,,,,,,
CUST02856,,,,,,,,,
CUST14205,,,,,,,,,
CUST02056,,,,,,,,,
CUST07838,,,,,,,,,
CUST16974,,,,,,,,,
CUST04600,,,,,,,,,
CUST02574,,,,,,,,,
CUST05671,,,,,,,,,
CUST19713,,,,,,,,,
CUST03627,,,,,,,,,
CUST13122,,,,,,,,,
CUST04511,,,,,,,,,
CUST11344,,,,,,,,,
CUST14763,,,,,,,,,
CUST10965,,,,,,,,,
CUST11543,,,,,,,,,
CUST19674,,,,,,,,,
CUST11780,,,,,,,,,
CUST04288,,,,,,,,,
CUST13826,,,,,,,,,
CUST16832,,,,,,,,,
CUST02644,,,,,,,,,
CUST19975,,,,,,,,,
CUST09350,,,,,,,,,
CUST00147,,,,,,,,,
CUST14140,,,,,,,,,
CUST19401,,,,,,,,,
CUST18113,,,,,,,,,
CUST13281,,,,,,,,,
CUST08151,,,,,,,,,
CUST19877,,,,,,,,,
CUST17657,,,,,,,,,
CUST14372,,,,,,,,,
CUST18356,,,,,,,,,
CUST03638,,,,,,,,,
CUST11927,,,,,,,,,
CUST11017,,,,,,,,,
CUST17861,,,,,,,,,
CUST14650,,,,,,,,,
CUST11999,,,,,,,,,
CUST06778,,,,,,,,,
CUST10684,,,,,,,,,
CUST00852,,,,,,,,,
CUST03108,,,,,,,,,
CUST10935,,,,,,,,,
CUST18067,,,,,,,,,
CUST18292,,,,,,,,,
CUST14796,,,,,,,,,
CUST04452,,,,,,,,,
CUST07760,,,,,,,,,
CUST08920,,,,,,,,,
CUST01764,,,,,,,,,
CUST00153,,,,,,,,,
CUST15686,,,,,,,,,
CUST18583,,,,,,,,,
CUST10705,,,,,,,,,
CUST06148,,,,,,,,,
CUST12856,,,,,,,,,
CUST16988,,,,,,,,,
CUST08378,,,,,,,,,
CUST03915,,,,,,,,,
CUST06135,,,,,,,,,
CUST04908,,,,,,,,,
CUST13632,,,,,,,,,
CUST18532,,,,,,,,,
CUST12758,,,,,,,,,
CUST18117,,,,,,,,,
CUST08344,,,,,,,,,
CUST01338,,,,,,,,,
CUST09189,,,,,,,,,
CUST19002,,,,,,,,,
CUST06960,,,,,,,,,
CUST13681,,,,,,,,,
CUST11224,,,,,,,,,
CUST16245,,,,,,,,,
CUST06937,,,,,,,,,
CUST00783,,,,,,,,,
CUST04457,,,,,,,,,
CUST08182,,,,,,,,,
CUST19109,,,,,,,,,
CUST06656,,,,,,,,,
CUST13439,,,,,,,,,
CUST16232,,,,,,,,,
CUST17512,,,,,,,,,
CUST07951,,,,,,,,,
CUST13689,,,,,,,,,
CUST03982,,,,,,,,,
CUST14588,,,,,,,,,
CUST15027,,,,,,,,,
CUST16084,,,,,,,,,
CUST15311,,,,,,,,,
CUST14805,,,,,,,,,
CUST06505,,,,,,,,,
CUST19224,,,,,,,,,
CUST11494,,,,,,,,,
CUST04481,,,,,,,,,
CUST02812,,,,,,,,,
CUST02678,,,,,,,,,
CUST11115,,,,,,,,,
CUST17568,,,,,,,,,
CUST06518,,,,,,,,,
CUST03728,,,,,,,,,
CUST06318,,,,,,,,,
CUST15073,,,,,,,,,
CUST03110,,,,,,,,,
CUST06249,,,,,,,,,
CUST06255,,,,,,,,,
CUST05480,,,,,,,,,
CUST10268,,,,,,,,,
CUST16651,,,,,,,,,
CUST14492,,,,,,,,,
CUST19749,,,,,,,,,
CUST08927,,,,,,,,,
CUST03370,,,,,,,,,
CUST08966,,,,,,,,,
CUST18481,,,,,,,,,
CUST07045,,,,,,,,,
CUST09943,,,,,,,,,
CUST10238,,,,,,,,,
CUST19396,,,,,,,,,
CUST07165,,,,,,,,,
CUST05967,,,,,,,,,
CUST15470,,,,,,,,,
CUST17617,,,,,,,,,
CUST08149,,,,,,,,,
CUST13176,,,,,,,,,
CUST01369,,,,,,,,,
CUST02458,,,,,,,,,
CUST03260,,,,,,,,,
CUST14434,,,,,,,,,
CUST14840,,,,,,,,,
CUST03990,,,,,,,,,
CUST12305,,,,,,,,,
CUST09784,,,,,,,,,
CUST08823,,,,,,,,,
CUST14526,,,,,,,,,
CUST18322,,,,,,,,,
CUST18268,,,,,,,,,
CUST11924,,,,,,,,,
CUST05447,,,,,,,,,
CUST02894,,,,,,,,,
CUST11809,,,,,,,,,
CUST11109,,,,,,,,,
CUST09599,,,,,,,,,
CUST12583,,,,,,,,,
CUST08828,,,,,,,,,
CUST19050,,,,,,,,,
CUST04176,,,,,,,,,
CUST02814,,,,,,,,,
CUST17200,,,,,,,,,
CUST19660,,,,,,,,,
CUST13903,,,,,,,,,
CUST13938,,,,,,,,,
CUST16110,,,,,,,,,
CUST11597,,,,,,,,,
CUST10675,,,,,,,,,
CUST06098,,,,,,,,,
CUST01989,,,,,,,,,
CUST04811,,,,,,,,,
CUST04350,,,,,,,,,
CUST17973,,,,,,,,,
CUST14814,,,,,,,,,
CUST00957,,,,,,,,,
CUST16450,,,,,,,,,
CUST18565,,,,,,,,,
CUST02273,,,,,,,,,
CUST13635,,,,,,,,,
CUST11975,,,,,,,,,
CUST04959,,,,,,,,,
CUST06401,,,,,,,,,
CUST09133,,,,,,,,,
CUST05551,,,,,,,,,
CUST11162,,,,,,,,,
CUST03375,,,,,,,,,
CUST05628,,,,,,,,,
CUST01501,,,,,,,,,
CUST09066,,,,,,,,,
CUST09869,,,,,,,,,
CUST07490,,,,,,,,,
CUST03898,,,,,,,,,
CUST03365,,,,,,,,,
CUST15154,,,,,,,,,
CUST06169,,,,,,,,,
CUST10181,,,,,,,,,
CUST15785,,,,,,,,,
CUST10662,,,,,,,,,
CUST11506,,,,,,,,,
CUST14494,,,,,,,,,
CUST12676,,,,,,,,,
CUST12983,,,,,,,,,
CUST15925,,,,,,,,,
CUST06141,,,,,,,,,
CUST18792,,,,,,,,,
CUST11303,,,,,,,,,
CUST10970,,,,,,,,,
CUST19338,,,,,,,,,
CUST18732,,,,,,,,,
CUST12783,,,,,,,,,
CUST02873,,,,,,,,,
CUST08395,,,,,,,,,
CUST17705,,,,,,,,,
CUST06794,,,,,,,,,
CUST01792,,,,,,,,,
CUST12771,,,,,,,,,
CUST05739,,,,,,,,,
CUST18965,,,,,,,,,
CUST19232,,,,,,,,,
CUST03741,,,,,,,,,
CUST12885,,,,,,,,,
CUST18347,,,,,,,,,
CUST02821,,,,,,,,,
CUST13425,,,,,,,,,
CUST19761,,,,,,,,,
