event_ts,customer_id,product_family,event_type,amount
2025-11-07 06:17:00,CUST09640,card,opened,
2026-01-30 03:00:00,CUST09641,account,opened,
2026-02-03 08:00:00,CUST09641,card,opened,
2025-12-19 15:40:00,CUST09646,account,opened,
2025-12-20 23:40:00,CUST09646,card,opened,
2025-12-06 04:54:00,CUST09648,account,opened,
2026-02-12 11:46:00,CUST09656,account,opened,
2025-11-16 05:57:00,CUST09657,account,opened,
2025-10-29 12:43:00,CUST09659,account,opened,
2025-12-08 10:00:00,CUST09662,account,opened,
2025-12-15 20:00:00,CUST09662,card,opened,
2026-01-28 15:48:00,CUST09664,account,opened,
2026-01-10 00:12:00,CUST09679,account,opened,
2026-01-17 04:12:00,CUST09679,card,opened,
2025-12-18 01:00:00,CUST09684,account,opened,
2026-01-05 03:00:00,CUST09684,card,opened,
2026-02-18 14:19:00,CUST09690,account,opened,
2026-03-20 18:19:00,CUST09690,loan,applied,8596
2026-02-28 21:41:00,CUST09691,account,opened,
2026-01-15 04:44:00,CUST09703,account,opened,
2026-01-20 13:44:00,CUST09703,card,opened,
2026-02-04 11:44:00,CUST09703,loan,applied,40141
2026-02-06 15:44:00,CUST09703,loan,approved,40141
2026-02-27 13:26:00,CUST09704,account,opened,
2025-11-19 10:56:00,CUST09709,account,opened,
2025-12-14 13:56:00,CUST09709,loan,applied,22187
2025-12-02 04:00:00,CUST09713,account,opened,
2026-02-01 16:35:00,CUST09715,account,opened,
2025-12-28 21:46:00,CUST09718,account,opened,
2026-01-01 22:46:00,CUST09718,card,opened,
2026-03-02 12:30:00,CUST09724,account,opened,
2026-01-12 14:28:00,CUST09733,account,opened,
2025-11-16 16:02:00,CUST09745,account,opened,
2025-12-07 02:02:00,CUST09745,card,opened,
2025-12-29 18:02:00,CUST09745,mortgage,applied,198589
2025-12-13 12:08:00,CUST09749,account,opened,
2025-12-19 15:08:00,CUST09749,card,opened,
2026-02-22 20:10:00,CUST09751,account,opened,
2026-03-14 20:10:00,CUST09751,card,opened,
2025-12-03 02:00:00,CUST09752,account,opened,
2025-12-15 08:00:00,CUST09752,card,opened,
2026-03-05 14:31:00,CUST09753,account,opened,
2026-03-16 22:31:00,CUST09753,card,opened,
2025-12-14 14:33:00,CUST09754,account,opened,
2026-02-12 07:23:00,CUST09757,account,opened,
2026-03-01 17:23:00,CUST09757,card,opened,
2026-02-09 00:59:00,CUST09760,account,opened,
2026-02-23 00:59:00,CUST09760,card,opened,
2026-01-02 21:06:00,CUST09771,account,opened,
2026-01-20 11:00:00,CUST09776,account,opened,
2026-02-10 00:00:00,CUST09778,account,opened,
2026-05-20 03:00:00,CUST09778,mortgage,applied,478759
2026-05-30 07:00:00,CUST09778,mortgage,approved,478759
2026-02-27 07:00:00,CUST09790,account,opened,
2026-03-07 15:00:00,CUST09790,card,opened,
2025-12-21 05:45:00,CUST09792,account,opened,
2025-12-31 15:45:00,CUST09792,card,opened,
2026-01-29 17:30:00,CUST09797,account,opened,
2026-02-13 15:03:00,CUST09803,account,opened,
2026-02-23 21:03:00,CUST09803,card,opened,
2025-11-22 07:39:00,CUST09811,account,opened,
2025-12-18 00:11:00,CUST09813,account,opened,
2025-12-08 07:00:00,CUST09823,account,opened,
2025-12-14 13:00:00,CUST09823,card,opened,
2025-12-01 03:35:00,CUST09836,account,opened,
2025-12-17 04:35:00,CUST09836,card,opened,
2025-12-24 00:40:00,CUST09838,account,opened,
2026-01-04 02:40:00,CUST09838,card,opened,
2026-01-07 01:40:00,CUST09838,loan,applied,11175
2026-01-08 05:40:00,CUST09838,loan,approved,11175
2026-01-29 16:46:00,CUST09843,account,opened,
2026-02-15 23:46:00,CUST09843,loan,applied,17477
2026-03-06 21:22:00,CUST09852,account,opened,
2026-03-09 21:22:00,CUST09852,card,opened,
2025-11-20 10:08:00,CUST09853,account,opened,
2025-12-09 20:08:00,CUST09853,card,opened,
2025-12-11 07:38:00,CUST09855,account,opened,
2026-01-14 05:00:00,CUST09862,account,opened,
2025-12-16 22:10:00,CUST09867,account,opened,
2026-01-03 08:10:00,CUST09867,card,opened,
2025-12-31 17:18:00,CUST09872,account,opened,
2025-12-12 05:41:00,CUST09874,account,opened,
2025-11-01 15:08:00,CUST09876,account,opened,
2025-12-28 19:08:00,CUST09876,loan,applied,18136
2025-11-13 12:00:00,CUST09881,account,opened,
2025-11-24 16:00:00,CUST09881,card,opened,
2026-01-09 11:33:00,CUST09884,account,opened,
2025-12-28 02:52:00,CUST09885,account,opened,
2026-01-05 06:52:00,CUST09885,loan,applied,49752
2026-01-06 06:52:00,CUST09885,loan,approved,49752
2025-12-15 16:57:00,CUST09887,account,opened,
2025-12-26 02:00:00,CUST09909,account,opened,
2026-03-18 11:00:00,CUST09909,mortgage,applied,204062
2026-03-25 13:00:00,CUST09909,mortgage,approved,204062
2026-02-13 06:25:00,CUST09912,account,opened,
2026-03-03 08:25:00,CUST09912,card,opened,
2025-11-07 09:00:00,CUST09919,account,opened,
2025-11-26 05:00:00,CUST09921,account,opened,
2025-12-14 09:00:00,CUST09921,card,opened,
2026-02-05 06:37:00,CUST09924,account,opened,
2026-01-14 11:25:00,CUST09925,account,opened,
2026-01-16 20:25:00,CUST09925,card,opened,
2025-11-21 05:00:00,CUST09933,account,opened,
2025-12-06 13:00:00,CUST09933,card,opened,
2025-11-25 22:19:00,CUST09936,account,opened,
2025-12-07 12:51:00,CUST09937,account,opened,
2025-10-28 18:55:00,CUST09945,account,opened,
2025-11-02 20:55:00,CUST09945,card,opened,
2025-11-08 00:55:00,CUST09945,loan,applied,21938
2025-11-09 11:15:00,CUST09954,account,opened,
2026-01-21 16:55:00,CUST09961,account,opened,
2026-01-25 20:55:00,CUST09961,card,opened,
2025-12-06 22:05:00,CUST09962,account,opened,
2025-12-26 23:05:00,CUST09962,card,opened,
2025-12-28 12:29:00,CUST09978,account,opened,
2026-01-02 21:29:00,CUST09978,card,opened,
2026-02-14 17:27:00,CUST09981,account,opened,
2026-03-10 07:00:00,CUST10003,account,opened,
2026-03-23 13:00:00,CUST10003,card,opened,
2026-03-28 09:00:00,CUST10003,mortgage,applied,157397
2025-11-17 09:00:00,CUST10006,account,opened,
2025-11-21 12:00:00,CUST10006,card,opened,
2025-11-19 19:17:00,CUST10007,account,opened,
2025-11-30 10:52:00,CUST10010,account,opened,
2025-12-02 10:52:00,CUST10010,card,opened,
2026-01-25 17:17:00,CUST10013,account,opened,
2026-03-03 22:17:00,CUST10013,loan,applied,13627
2026-03-12 01:17:00,CUST10013,loan,approved,13627
2026-02-23 01:00:00,CUST10015,account,opened,
2026-03-04 04:00:00,CUST10015,card,opened,
2026-01-30 00:56:00,CUST10021,account,opened,
2026-02-03 04:56:00,CUST10021,card,opened,
2025-10-31 06:00:00,CUST10022,account,opened,
2025-10-31 13:00:00,CUST10022,card,opened,
2025-10-31 03:00:00,CUST10026,account,opened,
2025-11-05 09:00:00,CUST10026,card,opened,
2026-02-03 06:00:00,CUST10027,account,opened,
2026-01-20 00:21:00,CUST10029,account,opened,
2026-03-03 06:59:00,CUST10041,account,opened,
2026-03-21 11:59:00,CUST10041,card,opened,
2026-01-24 02:00:00,CUST10047,account,opened,
2026-01-21 01:00:00,CUST10053,account,opened,
2026-01-12 23:42:00,CUST10057,account,opened,
2026-02-09 10:09:00,CUST10073,account,opened,
2026-02-16 11:09:00,CUST10073,card,opened,
2025-11-25 22:47:00,CUST10076,account,opened,
2025-11-25 15:43:00,CUST10094,account,opened,
2025-12-15 21:43:00,CUST10094,card,opened,
2026-01-22 10:00:00,CUST10104,account,opened,
2026-02-14 04:00:00,CUST10105,account,opened,
2026-02-28 09:00:00,CUST10105,card,opened,
2026-01-27 06:00:00,CUST10124,account,opened,
2025-11-21 11:00:00,CUST10126,account,opened,
2025-11-17 15:56:00,CUST10130,account,opened,
2026-01-27 01:41:00,CUST10137,account,opened,
2026-01-23 18:35:00,CUST10143,account,opened,
2025-11-10 02:53:00,CUST10153,account,opened,
2025-11-16 09:53:00,CUST10153,card,opened,
2025-12-17 02:53:00,CUST10153,loan,applied,11591
2025-12-26 08:53:00,CUST10153,loan,approved,11591
2026-02-01 04:14:00,CUST10157,account,opened,
2026-02-21 08:14:00,CUST10157,card,opened,
2025-12-27 12:29:00,CUST10161,account,opened,
2025-11-04 08:08:00,CUST10165,account,opened,
2026-01-06 12:08:00,CUST10165,mortgage,applied,234530
2025-11-18 16:55:00,CUST10171,account,opened,
2025-12-08 00:55:00,CUST10171,card,opened,
2025-12-24 12:00:00,CUST10176,account,opened,
2026-01-03 21:00:00,CUST10176,card,opened,
2025-11-27 05:53:00,CUST10182,account,opened,
2025-12-13 13:53:00,CUST10182,card,opened,
2025-11-01 09:28:00,CUST10191,account,opened,
2025-12-12 04:55:00,CUST10193,account,opened,
2026-01-30 12:53:00,CUST10194,account,opened,
2026-02-05 14:20:00,CUST10196,account,opened,
2025-11-08 03:55:00,CUST10203,account,opened,
2025-11-27 07:55:00,CUST10203,card,opened,
2026-02-13 00:14:00,CUST10226,account,opened,
2025-11-29 14:07:00,CUST10231,account,opened,
2025-12-15 16:07:00,CUST10231,card,opened,
2026-01-22 13:54:00,CUST10237,account,opened,
2025-11-24 12:57:00,CUST10269,account,opened,
2025-12-10 19:57:00,CUST10269,card,opened,
2026-01-29 18:36:00,CUST10283,account,opened,
2026-02-07 00:36:00,CUST10283,card,opened,
2026-02-12 09:00:00,CUST10284,account,opened,
2026-02-22 09:00:00,CUST10284,card,opened,
2026-02-06 14:12:00,CUST10286,account,opened,
2026-02-22 18:12:00,CUST10286,card,opened,
2025-11-14 11:00:00,CUST10293,account,opened,
2025-11-16 14:00:00,CUST10293,card,opened,
2026-01-12 00:19:00,CUST10306,account,opened,
2026-01-30 05:19:00,CUST10306,card,opened,
2025-12-12 03:50:00,CUST10310,account,opened,
2025-11-11 07:00:00,CUST10318,account,opened,
2026-01-23 11:00:00,CUST10325,account,opened,
2026-03-03 07:40:00,CUST10326,account,opened,
2025-11-04 03:24:00,CUST10333,account,opened,
2026-01-15 01:00:00,CUST10335,account,opened,
2026-01-25 08:18:00,CUST10338,account,opened,
2026-01-03 15:18:00,CUST10347,account,opened,
2026-01-07 15:18:00,CUST10347,card,opened,
2026-02-01 19:22:00,CUST10351,account,opened,
2026-02-13 20:22:00,CUST10351,card,opened,
2026-04-03 01:22:00,CUST10351,loan,applied,19789
2025-12-19 02:00:00,CUST10358,account,opened,
2025-12-20 10:00:00,CUST10359,account,opened,
2025-12-29 18:00:00,CUST10359,card,opened,
2025-11-30 05:39:00,CUST10361,account,opened,
2025-12-16 07:39:00,CUST10361,card,opened,
2026-01-01 09:00:00,CUST10365,account,opened,
2026-01-15 11:00:00,CUST10365,card,opened,
2026-02-11 20:02:00,CUST10370,account,opened,
2026-02-12 00:02:00,CUST10370,card,opened,
2025-12-15 01:00:00,CUST10371,account,opened,
2026-01-22 06:32:00,CUST10374,account,opened,
2025-11-25 14:40:00,CUST10378,account,opened,
2025-12-02 22:40:00,CUST10378,card,opened,
2025-11-03 11:00:00,CUST10380,account,opened,
2025-11-19 15:00:00,CUST10380,card,opened,
2025-10-29 00:00:00,CUST10381,account,opened,
2026-02-17 08:00:00,CUST10390,account,opened,
2026-03-09 10:00:00,CUST10390,card,opened,
2025-12-12 12:00:00,CUST10394,account,opened,
2026-01-20 21:46:00,CUST10406,account,opened,
2025-12-25 00:36:00,CUST10413,account,opened,
2025-12-27 02:36:00,CUST10413,card,opened,
2026-01-28 07:36:00,CUST10413,loan,applied,13795
2026-02-03 11:36:00,CUST10413,loan,approved,13795
2025-12-28 23:57:00,CUST10415,account,opened,
2025-11-22 08:21:00,CUST10416,account,opened,
2025-11-26 14:21:00,CUST10416,card,opened,
2025-12-16 20:18:00,CUST10417,account,opened,
2026-03-08 12:00:00,CUST10418,account,opened,
2026-01-17 06:00:00,CUST10421,account,opened,
2026-02-13 11:00:00,CUST10421,loan,applied,2375
2026-02-19 14:00:00,CUST10421,loan,approved,2375
2025-12-10 10:00:00,CUST10423,account,opened,
2026-01-06 20:00:00,CUST10423,loan,applied,11547
2026-01-09 00:00:00,CUST10423,loan,approved,11547
2026-02-20 06:36:00,CUST10445,account,opened,
2026-01-03 02:18:00,CUST10451,account,opened,
2026-01-29 14:54:00,CUST10457,account,opened,
2026-03-06 20:54:00,CUST10457,loan,applied,10213
2026-03-15 23:54:00,CUST10457,loan,approved,10213
2025-12-19 07:00:00,CUST10458,account,opened,
2025-12-27 14:00:00,CUST10458,card,opened,
2026-02-07 15:00:00,CUST10458,loan,applied,24594
2026-02-08 18:00:00,CUST10458,loan,approved,24594
2026-02-16 14:52:00,CUST10460,account,opened,
2026-03-02 00:52:00,CUST10460,card,opened,
2026-02-06 07:00:00,CUST10471,account,opened,
2026-04-03 15:00:00,CUST10471,loan,applied,13781
2026-04-05 18:00:00,CUST10471,loan,approved,13781
2025-11-26 10:00:00,CUST10477,account,opened,
2025-11-30 05:00:00,CUST10480,account,opened,
2025-12-25 08:00:00,CUST10480,loan,applied,6210
2025-12-27 13:00:00,CUST10480,loan,approved,6210
2026-01-07 05:53:00,CUST10485,account,opened,
2026-02-05 12:00:00,CUST10493,account,opened,
2026-01-20 03:00:00,CUST10498,account,opened,
2026-01-24 03:00:00,CUST10498,card,opened,
2025-12-08 18:26:00,CUST10504,account,opened,
2026-03-02 19:12:00,CUST10510,account,opened,
2026-02-21 06:00:00,CUST10517,account,opened,
2026-03-13 11:00:00,CUST10517,loan,applied,13457
2026-01-30 10:19:00,CUST10526,account,opened,
2026-03-26 18:19:00,CUST10526,loan,applied,20680
2026-03-27 21:19:00,CUST10526,loan,approved,20680
2025-11-06 07:15:00,CUST10536,account,opened,
2026-01-09 15:15:00,CUST10538,account,opened,
2026-02-05 02:00:00,CUST10544,account,opened,
2026-02-17 04:00:00,CUST10549,account,opened,
2026-04-17 06:00:00,CUST10549,loan,applied,16917
2026-04-25 09:00:00,CUST10549,loan,approved,16917
2026-01-12 15:51:00,CUST10550,account,opened,
2026-01-24 23:51:00,CUST10550,card,opened,
2025-11-19 15:00:00,CUST10555,account,opened,
2025-11-29 16:00:00,CUST10555,card,opened,
2025-12-02 19:00:00,CUST10555,loan,applied,9563
2025-12-28 10:07:00,CUST10563,account,opened,
2026-01-16 11:07:00,CUST10563,card,opened,
2025-11-13 13:34:00,CUST10571,account,opened,
2026-01-10 00:00:00,CUST10573,account,opened,
2025-12-23 17:56:00,CUST10578,account,opened,
2025-12-09 18:40:00,CUST10584,account,opened,
2025-12-27 10:17:00,CUST10598,account,opened,
2026-03-17 09:05:00,CUST10603,account,opened,
2026-01-20 08:15:00,CUST10604,account,opened,
2026-01-26 09:15:00,CUST10604,card,opened,
2026-03-10 23:53:00,CUST10605,account,opened,
2026-02-05 06:18:00,CUST10612,account,opened,
2025-12-23 07:34:00,CUST10616,account,opened,
2025-11-03 01:31:00,CUST10617,account,opened,
2025-12-04 10:31:00,CUST10617,loan,applied,24841
2025-12-10 10:31:00,CUST10617,loan,approved,24841
2025-12-04 06:00:00,CUST10636,account,opened,
2025-10-31 05:03:00,CUST10643,account,opened,
2026-02-09 08:56:00,CUST10644,account,opened,
2026-02-18 16:56:00,CUST10644,card,opened,
2026-01-25 01:55:00,CUST10658,account,opened,
2026-02-06 03:55:00,CUST10658,card,opened,
2026-02-26 00:04:00,CUST10667,account,opened,
2026-03-21 00:04:00,CUST10667,loan,applied,7063
2026-03-28 02:04:00,CUST10667,loan,approved,7063
2025-12-13 11:09:00,CUST10668,account,opened,
2026-01-23 13:09:00,CUST10668,loan,applied,24062
2025-11-09 06:00:00,CUST10683,account,opened,
2026-01-08 16:00:00,CUST10683,loan,applied,21350
2025-12-18 00:00:00,CUST10685,account,opened,
2025-12-26 09:00:00,CUST10685,card,opened,
2025-11-16 04:58:00,CUST10686,account,opened,
2026-02-18 21:57:00,CUST10688,account,opened,
2026-02-21 21:57:00,CUST10688,card,opened,
2026-01-28 12:06:00,CUST10700,account,opened,
2026-02-11 15:06:00,CUST10700,card,opened,
2025-11-20 15:17:00,CUST10729,account,opened,
2025-11-27 16:17:00,CUST10729,card,opened,
2026-02-01 05:00:00,CUST10747,account,opened,
2025-11-12 08:37:00,CUST10751,account,opened,
2025-11-28 18:04:00,CUST10754,account,opened,
2025-12-02 02:00:00,CUST10756,account,opened,
2025-11-18 19:27:00,CUST10777,account,opened,
2026-02-03 01:00:00,CUST10778,account,opened,
2026-03-01 10:00:00,CUST10778,loan,applied,10931
2026-02-18 21:56:00,CUST10780,account,opened,
2026-02-18 21:13:00,CUST10790,account,opened,
2025-10-29 06:00:00,CUST10803,account,opened,
2025-11-20 07:00:00,CUST10807,account,opened,
2025-12-02 09:00:00,CUST10807,card,opened,
2025-11-05 14:03:00,CUST10809,account,opened,
2025-11-06 00:03:00,CUST10809,card,opened,
2026-01-05 05:00:00,CUST10811,account,opened,
2026-01-09 11:00:00,CUST10811,card,opened,
2026-02-05 09:52:00,CUST10815,account,opened,
2026-02-06 18:52:00,CUST10815,card,opened,
2026-02-19 05:53:00,CUST10820,account,opened,
2025-11-27 00:56:00,CUST10837,account,opened,
2025-12-08 08:56:00,CUST10837,card,opened,
2026-01-31 13:00:00,CUST10842,account,opened,
2026-02-02 15:00:00,CUST10842,card,opened,
2026-02-14 11:25:00,CUST10845,account,opened,
2026-02-14 13:25:00,CUST10845,card,opened,
2025-12-06 03:11:00,CUST10848,account,opened,
2025-12-15 11:11:00,CUST10848,card,opened,
2025-11-22 21:26:00,CUST10851,account,opened,
2025-11-24 20:07:00,CUST10853,account,opened,
2025-12-02 06:00:00,CUST10857,account,opened,
2025-12-15 15:00:00,CUST10857,card,opened,
2026-01-15 07:46:00,CUST10867,account,opened,
2026-04-13 10:46:00,CUST10867,mortgage,applied,179553
2025-11-01 05:00:00,CUST10868,account,opened,
2025-11-13 05:00:00,CUST10868,card,opened,
2025-12-27 10:00:00,CUST10868,loan,applied,13800
2025-12-11 06:00:00,CUST10870,account,opened,
2025-12-24 09:00:00,CUST10870,card,opened,
2025-11-22 14:42:00,CUST10871,account,opened,
2025-12-07 14:42:00,CUST10871,loan,applied,3586
2026-01-04 23:05:00,CUST10874,account,opened,
2025-12-20 15:34:00,CUST10875,account,opened,
2025-12-31 15:34:00,CUST10875,card,opened,
2026-01-29 09:22:00,CUST10877,account,opened,
2026-02-10 11:22:00,CUST10877,card,opened,
2025-12-18 04:00:00,CUST10880,account,opened,
2026-02-04 07:48:00,CUST10899,account,opened,
2026-01-22 05:00:00,CUST10903,account,opened,
2025-12-08 10:00:00,CUST10904,account,opened,
2025-12-10 06:30:00,CUST10906,account,opened,
2025-12-27 07:30:00,CUST10906,card,opened,
2025-11-27 15:17:00,CUST10919,account,opened,
2026-01-12 22:15:00,CUST10920,account,opened,
2026-02-15 02:00:00,CUST10926,account,opened,
2026-03-06 12:00:00,CUST10926,card,opened,
2026-04-12 05:00:00,CUST10926,loan,applied,24811
2026-04-22 09:00:00,CUST10926,loan,approved,24811
2025-12-31 06:00:00,CUST10928,account,opened,
2026-01-18 08:00:00,CUST10928,card,opened,
2026-01-20 01:09:00,CUST10944,account,opened,
2026-02-22 17:04:00,CUST10953,account,opened,
2026-02-24 21:04:00,CUST10953,card,opened,
2025-11-19 08:29:00,CUST10958,account,opened,
2026-01-20 03:38:00,CUST10959,account,opened,
2026-01-31 04:38:00,CUST10959,card,opened,
2026-02-20 03:03:00,CUST10961,account,opened,
2026-01-08 05:54:00,CUST10964,account,opened,
2026-02-13 13:29:00,CUST10974,account,opened,
2025-11-27 02:00:00,CUST10976,account,opened,
2025-12-13 00:00:00,CUST10980,account,opened,
2026-01-22 01:00:00,CUST10980,loan,applied,13174
2026-01-28 01:00:00,CUST10980,loan,approved,13174
2025-11-28 05:00:00,CUST10981,account,opened,
2025-12-10 11:00:00,CUST10981,card,opened,
2026-02-11 11:31:00,CUST10982,account,opened,
2026-02-17 16:31:00,CUST10982,card,opened,
2026-01-24 01:00:00,CUST10984,account,opened,
2026-02-08 08:00:00,CUST10984,card,opened,
2026-01-14 10:46:00,CUST10995,account,opened,
2026-02-22 06:35:00,CUST10998,account,opened,
2026-03-05 14:35:00,CUST10998,card,opened,
2026-01-05 04:49:00,CUST11006,account,opened,
2026-01-16 06:49:00,CUST11006,card,opened,
2026-02-17 19:46:00,CUST11008,account,opened,
2026-01-04 12:40:00,CUST11020,account,opened,
2025-12-30 18:50:00,CUST11038,account,opened,
2026-01-09 20:50:00,CUST11038,card,opened,
2026-02-09 20:50:00,CUST11038,loan,applied,47248
2026-02-18 20:50:00,CUST11038,loan,approved,47248
2026-02-26 13:40:00,CUST11042,account,opened,
2026-04-06 15:40:00,CUST11042,mortgage,applied,197130
2025-12-27 00:19:00,CUST11045,account,opened,
2025-11-15 05:00:00,CUST11046,account,opened,
2025-11-18 15:00:00,CUST11046,card,opened,
2026-02-23 11:25:00,CUST11050,account,opened,
2026-03-11 12:25:00,CUST11050,card,opened,
2026-01-26 16:39:00,CUST11053,account,opened,
2026-02-07 21:58:00,CUST11059,account,opened,
2026-02-07 12:12:00,CUST11061,account,opened,
2026-02-07 15:12:00,CUST11061,card,opened,
2026-03-02 15:53:00,CUST11063,account,opened,
2025-11-04 10:00:00,CUST11078,account,opened,
2025-12-19 15:00:00,CUST11078,loan,applied,12909
2025-12-29 15:00:00,CUST11078,loan,approved,12909
2025-11-01 18:19:00,CUST11080,account,opened,
2025-11-11 01:19:00,CUST11080,card,opened,
2025-11-20 09:00:00,CUST11087,account,opened,
2025-12-31 12:30:00,CUST11096,account,opened,
2026-01-18 17:30:00,CUST11096,card,opened,
2026-02-09 01:55:00,CUST11101,account,opened,
2026-03-01 11:55:00,CUST11101,card,opened,
2026-02-07 10:00:00,CUST11105,account,opened,
2025-12-25 06:32:00,CUST11107,account,opened,
2025-12-30 06:32:00,CUST11107,card,opened,
2026-02-12 05:39:00,CUST11108,account,opened,
2026-01-14 09:48:00,CUST11110,account,opened,
2026-01-05 03:00:00,CUST11112,account,opened,
2026-01-08 08:00:00,CUST11112,card,opened,
2026-01-05 08:00:00,CUST11114,account,opened,
2026-01-23 08:00:00,CUST11114,card,opened,
2026-02-07 03:11:00,CUST11118,account,opened,
2026-01-09 16:25:00,CUST11119,account,opened,
2026-01-21 17:25:00,CUST11119,card,opened,
2026-01-26 22:25:00,CUST11119,loan,applied,7694
2026-02-06 02:25:00,CUST11119,loan,approved,7694
2026-02-04 08:00:00,CUST11124,account,opened,
2025-11-19 01:00:00,CUST11134,account,opened,
2025-12-08 10:00:00,CUST11134,card,opened,
2026-03-04 00:18:00,CUST11135,account,opened,
2026-01-19 00:00:00,CUST11136,account,opened,
2026-01-27 00:00:00,CUST11136,card,opened,
2026-02-09 18:23:00,CUST11137,account,opened,
2026-02-19 03:23:00,CUST11137,card,opened,
2026-01-13 01:15:00,CUST11139,account,opened,
2026-01-23 06:15:00,CUST11139,card,opened,
2026-01-31 10:00:00,CUST11142,account,opened,
2026-02-22 00:16:00,CUST11150,account,opened,
2026-02-23 05:16:00,CUST11150,card,opened,
2025-11-12 07:04:00,CUST11151,account,opened,
2026-01-18 15:33:00,CUST11156,account,opened,
2026-01-30 01:33:00,CUST11156,card,opened,
2026-02-28 02:07:00,CUST11163,account,opened,
2026-01-09 12:16:00,CUST11165,account,opened,
2026-01-13 17:16:00,CUST11165,card,opened,
2026-02-17 07:15:00,CUST11172,account,opened,
2026-02-28 15:15:00,CUST11172,card,opened,
2026-01-22 06:33:00,CUST11177,account,opened,
2025-11-11 11:26:00,CUST11181,account,opened,
2025-11-20 21:26:00,CUST11181,loan,applied,7718
2025-11-22 23:26:00,CUST11181,loan,approved,7718
2026-02-24 14:39:00,CUST11182,account,opened,
2026-03-05 21:39:00,CUST11182,card,opened,
2025-12-08 02:00:00,CUST11186,account,opened,
2025-12-25 02:00:00,CUST11186,card,opened,
2026-02-05 04:00:00,CUST11186,loan,applied,17988
2026-02-06 09:00:00,CUST11186,loan,approved,17988
2026-01-14 09:00:00,CUST11186,mortgage,applied,255620
2026-01-24 11:00:00,CUST11186,mortgage,approved,255620
2026-03-03 11:17:00,CUST11189,account,opened,
2026-03-06 17:17:00,CUST11189,card,opened,
2026-01-23 09:43:00,CUST11190,account,opened,
2026-02-04 12:43:00,CUST11190,card,opened,
2026-02-25 19:43:00,CUST11190,loan,applied,20116
2026-03-02 19:43:00,CUST11190,loan,approved,20116
2026-02-03 02:13:00,CUST11192,account,opened,
2026-05-16 11:13:00,CUST11192,mortgage,applied,455431
2026-01-25 01:41:00,CUST11209,account,opened,
2026-02-06 09:41:00,CUST11209,card,opened,
2026-03-02 10:41:00,CUST11209,loan,applied,15261
2026-03-10 14:41:00,CUST11209,loan,approved,15261
2026-01-11 02:00:00,CUST11211,account,opened,
2026-01-16 05:00:00,CUST11211,card,opened,
2025-12-06 09:00:00,CUST11214,account,opened,
2025-12-12 12:00:00,CUST11214,card,opened,
2025-11-20 09:00:00,CUST11217,account,opened,
2025-12-09 18:00:00,CUST11217,card,opened,
2026-03-04 08:03:00,CUST11219,account,opened,
2026-03-20 16:03:00,CUST11219,card,opened,
2025-12-03 09:00:00,CUST11223,account,opened,
2026-03-10 22:25:00,CUST11241,account,opened,
2025-11-22 12:00:00,CUST11242,account,opened,
2026-01-09 23:26:00,CUST11247,account,opened,
2026-01-10 06:26:00,CUST11247,card,opened,
2026-01-03 17:40:00,CUST11248,account,opened,
2026-01-24 00:00:00,CUST11254,account,opened,
2026-01-13 01:40:00,CUST11260,account,opened,
2025-12-27 23:26:00,CUST11265,account,opened,
2026-01-09 23:26:00,CUST11265,card,opened,
2025-12-26 20:21:00,CUST11268,account,opened,
2025-12-04 22:55:00,CUST11279,account,opened,
2025-12-22 22:55:00,CUST11279,card,opened,
2025-12-16 04:55:00,CUST11279,loan,applied,24160
2026-01-01 07:00:00,CUST11283,account,opened,
2025-12-18 23:24:00,CUST11288,account,opened,
2026-01-06 23:24:00,CUST11288,card,opened,
2026-02-15 07:22:00,CUST11289,account,opened,
2025-12-29 22:09:00,CUST11302,account,opened,
2026-01-16 04:09:00,CUST11302,card,opened,
2026-02-28 08:00:00,CUST11310,account,opened,
2026-03-15 08:00:00,CUST11310,card,opened,
2026-02-13 11:54:00,CUST11338,account,opened,
2026-01-24 00:00:00,CUST11341,account,opened,
2026-03-01 15:25:00,CUST11349,account,opened,
2026-03-08 23:25:00,CUST11349,card,opened,
2025-12-01 06:14:00,CUST11354,account,opened,
2025-12-21 08:14:00,CUST11354,card,opened,
2025-12-16 20:48:00,CUST11355,account,opened,
2026-01-14 11:00:00,CUST11361,account,opened,
2026-01-07 12:00:00,CUST11362,account,opened,
2026-01-24 12:00:00,CUST11362,card,opened,
2026-02-10 16:00:00,CUST11362,loan,applied,17729
2026-02-19 20:00:00,CUST11362,loan,approved,17729
2026-01-22 22:14:00,CUST11382,account,opened,
2026-01-28 04:14:00,CUST11382,card,opened,
2026-02-11 01:00:00,CUST11388,account,opened,
2026-02-15 04:00:00,CUST11388,card,opened,
2025-11-01 04:10:00,CUST11395,account,opened,
2025-11-11 10:10:00,CUST11395,card,opened,
2026-01-14 06:33:00,CUST11399,account,opened,
2025-11-02 06:00:00,CUST11405,account,opened,
2025-11-19 14:00:00,CUST11405,card,opened,
2026-02-15 00:00:00,CUST11407,account,opened,
2025-12-29 03:00:00,CUST11411,account,opened,
2026-01-03 07:00:00,CUST11411,card,opened,
2025-12-18 13:48:00,CUST11422,account,opened,
2026-01-06 21:48:00,CUST11422,card,opened,
2026-02-09 15:48:00,CUST11422,loan,applied,29112
2026-02-10 21:48:00,CUST11422,loan,approved,29112
2026-01-08 17:00:00,CUST11423,account,opened,
2026-01-14 21:00:00,CUST11423,card,opened,
